internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
22724537,Calicalicus rufocarpalis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,VANGIDAE,Calicalicus,rufocarpalis,,,,,"Goodman, Hawkins & Domergue, 1997",
22724553,Cyanoramphus forbesi,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Cyanoramphus,forbesi,,,,,"Rothschild, 1893",
22724580,Anas nesiotis,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Anas,nesiotis,,,,,"(Fleming, 1935)",
22724592,Cranioleuca henricae,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Cranioleuca,henricae,,,,,"Maijer & Fjeldså, 1997",
22724604,Glaucidium nubicola,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Glaucidium,nubicola,,,,,"Robbins & Stiles, 1999",
22724628,Grallaria ridgelyi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,GRALLARIIDAE,Grallaria,ridgelyi,,,,,"Krabbe, Agro, Rice, Jacome, Navarrete &amp; Sornoza, 1999",
22724683,Sylviorthorhynchus yanacensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Sylviorthorhynchus,yanacensis,,,,,"Carriker, 1933",<em>Sylviorthorhynchus yanacensis</em> (del   Hoyo and Collar 2016) was previously listed as <em>Leptasthenura   yanacensis.</em>
22724690,Phylloscartes sylviolus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Phylloscartes,sylviolus,,,,,"(Cabanis & Heine, 1859)",
22724696,Pogonotriccus eximius,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Pogonotriccus,eximius,,,,,"(Temminck, 1822)",<em>Pogonotriccus eximius</em> (del Hoyo and   Collar 2016) was previously listed as <em>Phylloscartes   eximius.</em>
22724748,Cyrtonyx sallei,ANIMALIA,CHORDATA,GALLIFORMES,AVES,ODONTOPHORIDAE,Cyrtonyx,sallei,,,,,"J. Verreaux, 1859","<em>Cyrtonyx montezumae </em>and <em>C. sallei</em> (del Hoyo and Collar 2014) were previously lumped as <em>C. montezumae</em> following Sibley and Monroe (1990, 1993), but prior to that had been treated as two species in Collar and Andrew (1988).<em> <p></p></em>"
22724754,Otus beccarii,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Otus,beccarii,,,,,"(Salvadori, 1876)","<em>Otus magicus</em> and <em>O. tempestatis</em> (del Hoyo and Collar 2014) were previously lumped as <em>O. magicus</em>, and <em>O. alfredi</em>, <em>O. siaoensis</em>,<em> </em><em>O. enganensis,</em> <em>O. insularis</em> and <em>O. beccarii</em> (del Hoyo and Collar 2014) were split from <em>O. magicus</em> following Widodo <em>et al.</em> (1999), Lambert and Rasmussen (1998), <em></em>Andrew (1992) and Holt <em>et al.</em> (1999)<em>.</em> Prior to that all these taxa were lumped in <em>O. magicus </em>following Sibley and Monroe (1990, 1993).<em> <p></p></em>"
22724773,Phibalura flavirostris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,COTINGIDAE,Phibalura,flavirostris,,,,,"Vieillot, 1816",
22724784,Phibalura boliviana,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,COTINGIDAE,Phibalura,boliviana,,,,,"Chapman, 1930",
22724868,Sipia palliata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THAMNOPHILIDAE,Sipia,palliata,,,,,"(Todd, 1917)",<p><em>Sipia palliata </em>(del Hoyo and Collar 2016) was previously listed as <em>Myrmeciza palliata</em>.</p>  <p>&#160;</p>
22725006,Argusianus argus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Argusianus,argus,,,,,"(Linnaeus, 1766)",
22725015,Picus sharpei,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Picus,sharpei,,,,,"(Saunders, 1872)",
22725512,Ninox leventisi,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Ninox,leventisi,,,,,"Rasmussen, Allen, Collar, de Meule Meester, Hutchinson, Jakosalem, Kennedy, Lambert &amp; Paguntalan, 2012","<p><em>Ninox philippensis, N. </em><em><em>spilocephala,</em></em><em><em><em> N. leventisi, N. reyi, </em> </em>N. </em><em><em>rumseyi, </em>N. spilonotus </em>and <em><em><em>N. </em>mindorensis</em></em><em> </em>(del Hoyo and Collar 2014) were previously lumped as <em>N. philippensis </em>following Sibley and Monroe (1990, 1993).</p>"
22725519,Turnix hottentottus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,TURNICIDAE,Turnix,hottentottus,,,,,"Temminck, 1815","<p><em>Turnix hottentottus </em>and<em> T. nanus </em>(del Hoyo and Collar 2014) were previously lumped as <em>T. hottentottus </em>following Dowsett and Forbes-Watson (1993), the gender agreement of which<em> </em>follows David and Gosselin (2002b), and before then were split as <em>T. nana</em> and <em>T. hottentotta </em>following Sibley and Monroe (1990, 1993).</p><p></p>"
22725573,Ducula oenothorax,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Ducula,oenothorax,,,,,"(Salvadori, 1892)","<em>Ducula aenea&#160;</em>and&#160;<em>D. oenothorax&#160;</em>(del Hoyo and Collar<em>&#160;</em>2014) were previously lumped as&#160;<em>D. aenea&#160;</em>following Sibley and Monroe (1990, 1993)."
22725672,Eurostopodus nigripennis,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,CAPRIMULGIDAE,Eurostopodus,nigripennis,,,,,"Ramsay, 1881","<p><em>Eurostopodus mystacalis, E. nigripennis</em>&#160;and&#160;<em>E. exul&#160;</em>(del Hoyo and Collar 2014) were previously lumped as&#160;<em>E. mystacalis&#160;</em>following Sibley and Monroe (1990, 1993).</p>"
22725870,Todiramphus pelewensis,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,ALCEDINIDAE,Todiramphus,pelewensis,,,,,"(Wiglesworth, 1891)","<p><em>Todiramphus cinnamominus, T. pelewensis&#160;</em>and<em>&#160;T. reichenbachii&#160;</em>(del Hoyo and Collar 2014) were previously lumped as<em>&#160;T. cinnamominus&#160;</em>following Sibley and Monroe (1990, 1993).</p><p><br/></p>"
22726222,Ramphastos vitellinus,ANIMALIA,CHORDATA,PICIFORMES,AVES,RAMPHASTIDAE,Ramphastos,vitellinus,,,,,"Lichtenstein, 1823","<p><em>Ramphastos vitellinus, R. culminatus</em>,<em> R. citrolaemus </em>and <em>R. ariel </em>(del Hoyo and Collar 2014) were previously lumped as <em>R. vitellinus </em>following SACC (2006) and a review by the BirdLife Taxonomic Working Group, and before then were split as <em>R. vitellinus, R. culminatus</em> and <em>R. citreolaemus</em> following Sibley and Monroe (1990, 1993). </p>"
22726233,Ramphastos ariel,ANIMALIA,CHORDATA,PICIFORMES,AVES,RAMPHASTIDAE,Ramphastos,ariel,,,,,"Vigors, 1826","<em>Ramphastos vitellinus, R. culminatus</em>,<em> R. citrolaemus </em>and <em>R. ariel </em>(del Hoyo and Collar 2014) were previously lumped as <em>R. vitellinus </em>following SACC (2006) and a review by the BirdLife Taxonomic Working Group, and before then were split as <em>R. vitellinus, R. culminatus</em> and <em>R. citreolaemus</em> following Sibley and Monroe (1990, 1993)."
22726239,Ramphastos culminatus,ANIMALIA,CHORDATA,PICIFORMES,AVES,RAMPHASTIDAE,Ramphastos,culminatus,,,,,"Gould, 1833","<em>Ramphastos vitellinus, R. culminatus</em>,<em> R. citrolaemus </em>and <em>R. ariel </em>(del Hoyo and Collar 2014) were previously lumped as <em>R. vitellinus </em>following SACC (2006) and a review by the BirdLife Taxonomic Working Group, and before then were split as <em>R. vitellinus, R. culminatus</em> and <em>R. citreolaemus</em> following Sibley and Monroe (1990, 1993)."
22726267,Cynanthus lawrencei,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Cynanthus,lawrencei,,,,,"(Berlepsch, 1887)","<p><em>Cynanthus latirostris, C. doubledayi&#160;</em>and <em>C. lawrencei </em>(del Hoyo and Collar 2014) were previously lumped as <em>C. latirostris </em>following Sibley and Monroe (1990, 1993).<em></em></p>"
22726273,Otidiphaps insularis,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Otidiphaps,insularis,,,,,"Salvin &amp; Godman, 1883","<em>Otidiphaps nobilis, O. aruensis, O. cervicalis</em>&#160;and&#160;<em>O. insularis</em>&#160;(del Hoyo and Collar 2014) were previously lumped as&#160;<em>O. nobilis</em>&#160;following Sibley and Monroe (1990, 1993)."
22726303,Trichoglossus forsteni,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Trichoglossus,forsteni,,,,,"Bonaparte, 1850","<p><em>Trichoglossus haematodus, T. forsteni, T. capistratus, T. weberi, T. rubritorquis, T. moluccanus </em>and<em> T. rosenbergii </em>(del Hoyo and Collar 2014) were previously lumped as <em>T. haematodus </em>following Christidis and Boles (1994), and before then were split as <em>T. haematodus </em>and<em> T. rubritorquis </em>following Sibley and Monroe (1990, 1993).</p>"
22726315,Trichoglossus rosenbergii,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Trichoglossus,rosenbergii,,,,,"Schlegel, 1871","<p><em>Trichoglossus haematodus, T. forsteni, T. capistratus, T. weberi, T. rubritorquis, T. moluccanus </em>and<em> T. rosenbergii </em>(del Hoyo and Collar 2014) were previously lumped as <em>T. haematodus </em>following Christidis and Boles (1994), and before then were split as <em>T. haematodus </em>and<em> T. rubritorquis </em>following Sibley and Monroe (1990, 1993).</p>"
22726321,Ninox randi,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Ninox,randi,,,,,"Deignan, 1951","<p><em>Ninox scutulata, N. japonica, N. randi </em>and<em> N. obscura </em>(del Hoyo and Collar 2014) were previously lumped as<em> N. scutulata </em>following Sibley and Monroe (1990, 1993).<em> </em></p>"
22726346,Caprimulgus phalaena,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,CAPRIMULGIDAE,Caprimulgus,phalaena,,,,,"Hartlaub &amp; Finsch, 1872","<em>Caprimulgus indicus, C. jotaka&#160;</em>and&#160;<em>C. phalaena&#160;</em>(del Hoyo and Collar&#160;2014) were previously lumped as&#160;<em>C. indicus&#160;</em>following Sibley and Monroe (1990, 1993)."
22726469,Celeus torquatus,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Celeus,torquatus,,,,,"(Boddaert, 1783)","<p><em>Celeus torquatus, C. occidentalis </em>and<em> C. tinnunculus </em>(del Hoyo and Collar 2014<em></em>) were previously lumped as <em>C. torquatus </em>following Sibley and Monroe (1990, 1993).</p>"
22726483,Celeus tinnunculus,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Celeus,tinnunculus,,,,,"(Wagler, 1829)","<p><em>Celeus torquatus, C. occidentalis </em>and<em> C. tinnunculus </em>(del Hoyo and Collar 2014<em></em>) were previously lumped as <em>C. torquatus </em>following Sibley and Monroe (1990, 1993).</p>"
22726560,Chrysocolaptes strictus,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Chrysocolaptes,strictus,,,,,"(Horsfield, 1821)","<em>Chrysocolaptes lucidus, C. guttacristatus, C. stricklandi, C. strictus, C. haematribon, C. erythrocephalus </em>and <em>C. xanthocephalus </em>(del Hoyo and Collar 2014) were previously lumped as C. <em>lucidus </em>following Sibley and Monroe (1990, 1993)."
22726579,Chrysocolaptes erythrocephalus,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Chrysocolaptes,erythrocephalus,,,,,"Sharpe, 1877","<em>Chrysocolaptes lucidus, C. guttacristatus, C. stricklandi, C. strictus, C. haematribon, C. erythrocephalus </em>and <em>C. xanthocephalus </em>(del Hoyo and Collar 2014) were previously lumped as C. <em>lucidus </em>following Sibley and Monroe (1990, 1993)."
22726607,Ceyx cajeli,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,ALCEDINIDAE,Ceyx,cajeli,,,,,"Wallace, 1863","<p><em>Ceyx lepidus, C. margarethae, C. wallacii, C. cajeli, C. solitarius, C. dispar, C. mulcatus, C. sacerdotis, C. meeki, C. collectoris, C. nigromaxilla </em>and <em>C. gentianus </em>(del Hoyo and Collar 2014) were previously lumped as <em>C. lepidus </em>following Sibley and Monroe (1990, 1993).<em></em></p>"
22726619,Ceyx dispar,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,ALCEDINIDAE,Ceyx,dispar,,,,,"Rothschild &amp; Hartert, 1914","<p><em>Ceyx  lepidus, C. margarethae, C. wallacii, C. cajeli, C. solitarius, C.  dispar, C. mulcatus, C. sacerdotis, C. meeki, C. collectoris, C.  nigromaxilla </em>and <em>C. gentianus </em>(del Hoyo and Collar 2014) were previously lumped as <em>C. lepidus </em>following Sibley and Monroe (1990, 1993).<em></em></p><p><em></em></p>"
22726682,Lophornis chalybeus,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Lophornis,chalybeus,,,,,"(Temminck, 1821)","<p><em>Lophornis chalybeus&#160;</em>and<em>&#160;L. verreauxii&#160;</em>(del Hoyo and Collar<em>&#160;</em>2014) were previously lumped as&#160;<em>L. chalybeus&#160;</em>following Sibley and Monroe (1990, 1993).</p>"
22726810,Oxypogon stuebelii,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Oxypogon,stuebelii,,,,,"A. B. Meyer, 1884","<em>Oxypogon guerinii, O. cyanolaemus, O. lindenii&#160;</em>and<em>&#160;O. stuebelii&#160;</em>(del Hoyo and Collar<em>&#160;</em>2014) were previously lumped as&#160;<em>O. guerinii&#160;</em>following Sibley and Monroe (1990, 1993)."
22726844,Actenoides monachus,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,ALCEDINIDAE,Actenoides,monachus,,,,,"(Bonaparte, 1850)","<p><em>Actenoides monachus </em>and <em>A. capucinus </em>(del Hoyo and Collar 2014) were previously lumped as <em>A. monachus </em>following Sibley and Monroe (1990, 1993).<em></em></p>"
22726858,Actenoides princeps,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,ALCEDINIDAE,Actenoides,princeps,,,,,"(Reichenbach, 1851)","<p><em>Actenoides princeps </em>and<em> A. regalis </em>(del Hoyo and Collar 2014) were previously lumped as <em>A. princeps </em>following Sibley and Monroe (1990, 1993).<em></em></p>"
22726874,Actenoides bougainvillei,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,ALCEDINIDAE,Actenoides,bougainvillei,,,,,"(Rothschild, 1904)","<p><em>Actenoides bougainvillei </em>and <em>A. excelsus </em>(del Hoyo and Collar 2014) were previously lumped as <em>A. bougainvillei </em>following Sibley and Monroe (1990, 1993).<em></em></p>"
22726929,Todiramphus youngi,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,ALCEDINIDAE,Todiramphus,youngi,,,,,"Sharpe, 1892","<p><em>Todiramphus veneratus </em>and<em> T. youngi </em>(del Hoyo and Collar 2014) were previously lumped as <em>T. veneratus </em>following Sibley and Monroe (1990, 1993).<em></em></p>"
22726943,Ceyx flumenicola,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,ALCEDINIDAE,Ceyx,flumenicola,,,,,"Steere, 1890","<p><em>Ceyx argentatus </em>and<em> C. flumenicola </em>(del Hoyo and Collar 2014) were previously placed in the genus <em>Alcedo </em>and lumped as <em>A. argentata </em>following Sibley and Monroe (1990, 1993).<em></em></p>"
22726979,Alcedo peninsulae,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,ALCEDINIDAE,Alcedo,peninsulae,,,,,"Laubmann, 1941","<p><em>Alcedo euryzona </em>and<em> A. peninsulae </em>(del Hoyo and Collar 2014) were previously lumped as <em>A. euryzona </em>following Sibley and Monroe (1990, 1993).<em></em></p>"
22727019,Buceros hydrocorax,ANIMALIA,CHORDATA,BUCEROTIFORMES,AVES,BUCEROTIDAE,Buceros,hydrocorax,,,,,"Linnaeus, 1766","<p><em>Buceros hydrocorax </em>and<em> B. mindanensis </em>(del Hoyo and Collar 2014) were previously lumped as <em>B. hydrocorax </em>following Sibley and Monroe (1990, 1993).</p>"
22727029,Buceros mindanensis,ANIMALIA,CHORDATA,BUCEROTIFORMES,AVES,BUCEROTIDAE,Buceros,mindanensis,,,,,"Tweeddale, 1877","<p><em>Buceros hydrocorax </em>and<em> B. mindanensis </em>(del Hoyo and Collar 2014) were previously lumped as <em>B. hydrocorax </em>following Sibley and Monroe (1990, 1993).</p>"
22727057,Caloramphus hayii,ANIMALIA,CHORDATA,PICIFORMES,AVES,MEGALAIMIDAE,Caloramphus,hayii,,,,,"(J. E. Gray, 1831)","<p><em>Caloramphus fuliginosus </em>and<em> C. hayii </em>(del Hoyo and Collar 2014) were previously lumped as <em>Calorhamphus fuliginosus </em>following Sibley and Monroe (1990, 1993).<em></em></p>"
22727074,Eubucco steerii,ANIMALIA,CHORDATA,PICIFORMES,AVES,CAPITONIDAE,Eubucco,steerii,,,,,"(Sclater, 1878)","<p><em>Eubucco versicolor, E. steerii </em>and<em> E. glaucogularis </em>(del Hoyo and Collar 2014) were previously lumped as <em>E. versicolor </em>following Sibley and Monroe (1990, 1993).<em></em></p>"
22727080,Eubucco glaucogularis,ANIMALIA,CHORDATA,PICIFORMES,AVES,CAPITONIDAE,Eubucco,glaucogularis,,,,,"(Tschudi, 1844)","<p><em>Eubucco versicolor, E. steerii </em>and<em> E. glaucogularis </em>(del Hoyo and Collar 2014) were previously lumped as <em>E. versicolor </em>following Sibley and Monroe (1990, 1993).<em></em></p>"
22727132,Dendrocopos owstoni,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Dendrocopos,owstoni,,,,,"(Ogawa, 1905)","<p><em>Dendrocopos leucotos </em>and<em> D. owstoni </em>(del Hoyo and Collar 2014) were previously lumped as <em>D. leucotos </em>following Sibley and Monroe (1990, 1993).</p>"
22727159,Campephilus splendens,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Campephilus,splendens,,,,,"Hargitt, 1889","<p><em>Campephilus haematogaster </em>and<em> C. splendens </em>(del Hoyo and Collar 2014) were previously lumped as <em>C. haematogaster </em>following Sibley and Monroe (1990, 1993).</p>"
22727192,Dinopium everetti,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Dinopium,everetti,,,,,"(Tweeddale, 1878)","<p><em>Dinopium javanense </em>and<em> D. everetti </em>(del Hoyo and Collar 2014) were previously lumped as <em>D. javanense </em>following Sibley and Monroe (1990, 1993).</p>"
22727198,Meiglyptes tristis,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Meiglyptes,tristis,,,,,"(Horsfield, 1821)","<p><em>Meiglyptes tristis </em>and<em> M. grammithorax&#160;</em>(del Hoyo and Collar 2014) were previously lumped as <em>M. tristis </em>following Sibley and Monroe (1990, 1993).</p><p></p>"
22727226,Mulleripicus funebris,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Mulleripicus,funebris,,,,,"(Valenciennes, 1826)","<p><em>Mulleripicus funebris </em>and<em> M. fuliginosus </em>(del Hoyo and Collar<em> </em>2014) were previously lumped as <em>M. funebris </em>following Sibley and Monroe (1990, 1993).</p>"
22727271,Anas gibberifrons,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Anas,gibberifrons,,,,,"Müller, 1842","<p><em>Anas gibberifrons</em> and <em>A. albogularis</em> (del Hoyo and Collar 2014) were previously lumped as <em>A. gibberifrons</em> following Sibley and Monroe (1990, 1993).</p><p></p>"
22727333,Pipile grayi,ANIMALIA,CHORDATA,GALLIFORMES,AVES,CRACIDAE,Pipile,grayi,,,,,"(Pelzeln, 1870)","<p><em>Pipile cumanensis</em>&#160;and&#160;<em>P. grayi</em>&#160;(del Hoyo and Collar 2014) were previously lumped as&#160;<em>P. cumanensis</em>&#160;following Sibley and Monroe (1990, 1993).</p>"
22727339,Scleroptila psilolaema,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Scleroptila,psilolaema,,,,,"(Gray, 1867)","<p><em>Scleroptila psilolaema</em> and <em>S. elgonensis</em> (del Hoyo and Collar 2014) were previously placed in the genus <em>Francolinus </em>and lumped as <em>F. psilolaemus</em> following Sibley and Monroe (1990, 1993).</p>"
22727349,Scleroptila elgonensis,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Scleroptila,elgonensis,,,,,"(Ogilvie-Grant, 1891)","<p><em>Scleroptila psilolaema</em> and <em>S. elgonensis</em> (del Hoyo and Collar 2014) were previously placed in the genus <em>Francolinus </em>and lumped as <em>F. psilolaemus</em> following Sibley and Monroe (1990, 1993).</p>"
22727395,Arborophila charltonii,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Arborophila,charltonii,,,,,"(Eyton, 1845)","<p><em>Arborophila&#160;</em><em>charltonii</em><em>, A. tonkinensis,&#160;</em>and<em>&#160;A. graydoni&#160;</em>(del Hoyo and Collar 2014) were previously lumped as&#160;<em>A.&#160;</em><em>charltonii&#160;</em>following Sibley and Monroe (1990, 1993).</p>"
22727411,Lophura erythrophthalma,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Lophura,erythrophthalma,,,,,"(Raffles, 1822)","<p><em>Lophura erythrophthalma</em>&#160;and&#160;<em>L. pyronota&#160;</em>(del Hoyo and Collar 2014) were previously lumped as&#160;<em>L. erythrophthalma&#160;</em>following Sibley and Monroe (1990, 1993).</p>"
22727425,Lophura pyronota,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Lophura,pyronota,,,,,"(G. R. Gray, 1834)","<p><em>Lophura erythrophthalma</em>&#160;and&#160;<em>L. pyronota&#160;</em>(del Hoyo and Collar 2014) were previously lumped as&#160;<em>L. erythrophthalma&#160;</em>following Sibley and Monroe (1990, 1993).</p>"
22727431,Lophura ignita,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Lophura,ignita,,,,,"(Shaw, 1797)","<p><em>Lophura ignita</em>&#160;and&#160;<em>L. rufa</em>&#160;(del Hoyo and Collar 2014) were previously lumped as&#160;<em>L. ignita&#160;</em>following Sibley and Monroe (1990, 1993).</p>"
22727445,Lophura rufa,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Lophura,rufa,,,,,"(Raffles, 1822)","<p><em>Lophura ignita</em>&#160;and&#160;<em>L. rufa</em>&#160;(del Hoyo and Collar 2014) were previously lumped as&#160;<em>L. ignita&#160;</em>following Sibley and Monroe (1990, 1993).</p>"
22727451,Hypotaenidia woodfordi,ANIMALIA,CHORDATA,GRUIFORMES,AVES,RALLIDAE,Hypotaenidia,woodfordi,,,,,"(Ogilvie-Grant, 1889)","<p><em>Hypotaenidia woodfordi</em>, <em>H. tertia</em> and <em>H. immaculata </em>(del Hoyo and Collar 2014) were previously previously placed in the genus <em>Nesoclopeus </em>and lumped as <em>N. woodfordi </em>following Sibley and Monroe (1990, 1993).</p>"
22727459,Hypotaenidia tertia,ANIMALIA,CHORDATA,GRUIFORMES,AVES,RALLIDAE,Hypotaenidia,tertia,,,,,"(Mayr, 1949)","<p><em>Hypotaenidia woodfordi</em>, <em>H. tertia</em> and <em>H. immaculata </em>(del Hoyo and Collar 2014) were previously previously placed in the genus <em>Nesoclopeus </em>and lumped as <em>N. woodfordi </em>following Sibley and Monroe (1990, 1993).</p>"
22727465,Hypotaenidia immaculata,ANIMALIA,CHORDATA,GRUIFORMES,AVES,RALLIDAE,Hypotaenidia,immaculata,,,,,"(Mayr, 1949)","<p><em>Hypotaenidia woodfordi</em>, <em>H. tertia</em> and <em>H. immaculata </em>(del Hoyo and Collar 2014) were previously previously placed in the genus <em>Nesoclopeus </em>and lumped as <em>N. woodfordi </em>following Sibley and Monroe (1990, 1993).</p>"
22727499,Coenocorypha aucklandica,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Coenocorypha,aucklandica,,,,,"(Gray, 1845)","<p><em>Coenocorypha aucklandica</em>, <em>C. huegeli</em>,<em> C. barrierensis</em> and C<em>. iredalei</em> (del Hoyo and Collar 2014) were previously lumped as <em>C. aucklandica </em>following Sibley and Monroe (1990, 1993).</p><p></p>"
22727509,Coenocorypha huegeli,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Coenocorypha,huegeli,,,,,"(Tristram, 1893)","<p><em>Coenocorypha aucklandica</em>, <em>C. huegeli</em>,<em> C. barrierensis</em> and C<em>. iredalei</em> (del Hoyo and Collar 2014) were previously lumped as <em>C. aucklandica </em>following Sibley and Monroe (1990, 1993).</p><p></p>"
22727515,Coenocorypha iredalei,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Coenocorypha,iredalei,,,,,"Rothschild, 1921","<p><em>Coenocorypha aucklandica</em>, <em>C. huegeli</em>,<em> C. barrierensis</em> and C<em>. iredalei</em> (del Hoyo and Collar 2014) were previously lumped as <em>C. aucklandica </em>following Sibley and Monroe (1990, 1993).</p><p></p>"
22727539,Treron formosae,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Treron,formosae,,,,,"Swinhoe, 1863","<p><em>Treron formosae</em> and <em>T. permagnus </em>(del Hoyo and Collar<em>&#160;</em>2014) were previously lumped as <em>T. formosae</em> following Sibley and Monroe (1990, 1993).<em></em></p>"
